# STATION: KSFO
# STATION NAME: San Francisco, San Francisco International Airport
# LATITUDE: 37.61961
# LONGITUDE: -122.36558
# ELEVATION [ft]: 10
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,sea_level_pressure_set_1,precip_accum_one_hour_set_1,visibility_set_1,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,Pascals,Millimeters,Statute miles,Celsius,Pascals,Pascals
KSFO,01/01/2021 15:55 UTC,102133.43,7.0,,87.09,2.06,200.0,,,10.0,4.97,102097.34,102135.29
KSFO,01/01/2021 15:56 UTC,102133.43,6.7,5.0,88.9,1.54,200.0,102140.0,,10.0,4.98,102097.34,102135.33
KSFO,01/01/2021 16:00 UTC,102133.43,6.0,,86.99,1.54,200.0,,,7.0,3.97,102097.34,102135.43
KSFO,01/01/2021 16:05 UTC,102167.3,7.0,,87.09,1.54,230.0,,,7.0,4.97,102131.2,102169.16
KSFO,01/01/2021 16:10 UTC,102133.43,7.0,,87.09,0.0,0.0,,,7.0,4.97,102097.34,102135.29
KSFO,01/01/2021 16:15 UTC,102133.43,7.0,,93.35,0.0,0.0,,,7.0,5.99,102097.34,102135.29
KSFO,01/01/2021 16:20 UTC,102133.43,7.0,,93.35,0.0,0.0,,,7.0,5.99,102097.34,102135.29
KSFO,01/01/2021 16:25 UTC,102133.43,7.0,,93.35,1.54,170.0,,,7.0,5.99,102097.34,102135.29
KSFO,01/01/2021 16:30 UTC,102167.3,8.0,,87.19,1.54,170.0,,,7.0,5.97,102131.2,102169.03
KSFO,01/01/2021 16:35 UTC,102167.3,8.0,,87.19,0.0,0.0,,,7.0,5.97,102131.2,102169.03
KSFO,01/01/2021 16:40 UTC,102201.16,9.0,,87.28,0.0,0.0,,,10.0,6.97,102165.04,102202.75
KSFO,01/01/2021 16:45 UTC,102201.16,9.0,,87.28,0.0,0.0,,,10.0,6.97,102165.04,102202.75
KSFO,01/01/2021 16:50 UTC,102235.02,9.0,,87.28,0.0,0.0,,,10.0,6.97,102198.89,102236.61
KSFO,01/01/2021 16:55 UTC,102201.16,9.0,,87.28,0.0,0.0,,,10.0,6.97,102165.04,102202.75
KSFO,01/01/2021 16:56 UTC,102201.16,9.4,6.7,83.23,0.0,0.0,102210.0,,10.0,6.67,102165.04,102202.69
KSFO,01/01/2021 17:00 UTC,102235.02,9.0,,81.48,0.0,0.0,,,7.0,5.96,102198.89,102236.61
KSFO,01/01/2021 17:05 UTC,102235.02,10.0,,81.61,0.0,0.0,,,7.0,6.97,102198.89,102236.48
KSFO,01/01/2021 17:10 UTC,102235.02,9.0,,87.28,0.0,0.0,,,7.0,6.97,102198.89,102236.61
KSFO,01/01/2021 17:15 UTC,102235.02,10.0,,81.61,0.0,0.0,,,10.0,6.97,102198.89,102236.48
KSFO,01/01/2021 17:20 UTC,102235.02,10.0,,81.61,0.0,0.0,,,10.0,6.97,102198.89,102236.48
KSFO,01/01/2021 17:25 UTC,102268.89,10.0,,81.61,0.0,0.0,,,10.0,6.97,102232.75,102270.35
KSFO,01/01/2021 17:30 UTC,102235.02,11.0,,76.35,0.0,0.0,,,10.0,6.96,102198.89,102236.34
KSFO,01/01/2021 17:35 UTC,102235.02,11.0,,76.35,0.0,0.0,,,10.0,6.96,102198.89,102236.34
KSFO,01/01/2021 17:40 UTC,102235.02,12.0,,76.52,0.0,0.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 17:45 UTC,102235.02,12.0,,71.47,0.0,0.0,,,10.0,6.95,102198.89,102236.21
KSFO,01/01/2021 17:50 UTC,102235.02,12.0,,71.47,0.0,0.0,,,10.0,6.95,102198.89,102236.21
KSFO,01/01/2021 17:55 UTC,102235.02,12.0,,71.47,1.54,60.0,,,10.0,6.95,102198.89,102236.21
KSFO,01/01/2021 17:56 UTC,102235.02,11.7,7.2,73.9,1.54,60.0,102230.0,,10.0,7.15,102198.89,102236.25
KSFO,01/01/2021 18:00 UTC,102235.02,12.0,,71.47,0.0,0.0,,,10.0,6.95,102198.89,102236.21
KSFO,01/01/2021 18:05 UTC,102235.02,12.0,,71.47,1.54,70.0,,,10.0,6.95,102198.89,102236.21
KSFO,01/01/2021 18:10 UTC,102235.02,11.0,,76.35,0.0,0.0,,,10.0,6.96,102198.89,102236.34
KSFO,01/01/2021 18:15 UTC,102235.02,12.0,,71.47,0.0,0.0,,,10.0,6.95,102198.89,102236.21
KSFO,01/01/2021 18:20 UTC,102235.02,12.0,,76.52,0.0,0.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:25 UTC,102235.02,12.0,,76.52,2.06,90.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:30 UTC,102235.02,12.0,,76.52,2.06,90.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:35 UTC,102235.02,12.0,,76.52,2.06,90.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:40 UTC,102235.02,12.0,,76.52,2.06,100.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:45 UTC,102235.02,12.0,,76.52,2.06,100.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:50 UTC,102235.02,12.0,,76.52,2.06,100.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:55 UTC,102235.02,12.0,,76.52,2.06,100.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 18:56 UTC,102235.02,11.7,7.8,76.99,2.06,90.0,102210.0,,10.0,7.76,102198.89,102236.25
KSFO,01/01/2021 19:00 UTC,102201.16,12.0,,76.52,2.57,90.0,,,4.0,7.96,102165.04,102202.35
KSFO,01/01/2021 19:05 UTC,102201.16,12.0,,71.47,2.06,90.0,,,4.0,6.95,102165.04,102202.35
KSFO,01/01/2021 19:10 UTC,102235.02,12.0,,76.52,2.06,90.0,,,10.0,7.96,102198.89,102236.21
KSFO,01/01/2021 19:15 UTC,102201.16,12.0,,71.47,2.06,90.0,,,10.0,6.95,102165.04,102202.35
KSFO,01/01/2021 19:20 UTC,102201.16,12.0,,76.52,2.57,90.0,,,10.0,7.96,102165.04,102202.35
KSFO,01/01/2021 19:25 UTC,102167.3,12.0,,76.52,3.09,90.0,,,10.0,7.96,102131.2,102168.5
KSFO,01/01/2021 19:30 UTC,102167.3,11.0,,76.35,2.57,90.0,,,10.0,6.96,102131.2,102168.63
KSFO,01/01/2021 19:35 UTC,102167.3,11.0,,76.35,3.09,90.0,,,10.0,6.96,102131.2,102168.63
KSFO,01/01/2021 19:40 UTC,102167.3,11.0,,76.35,3.09,90.0,,,10.0,6.96,102131.2,102168.63
KSFO,01/01/2021 19:45 UTC,102133.43,12.0,,71.47,3.09,90.0,,,10.0,6.95,102097.34,102134.63
KSFO,01/01/2021 19:50 UTC,102133.43,11.0,,76.35,3.6,90.0,,,10.0,6.96,102097.34,102134.76
KSFO,01/01/2021 19:55 UTC,102133.43,12.0,,76.52,2.57,90.0,,,10.0,7.96,102097.34,102134.63
KSFO,01/01/2021 19:56 UTC,102133.43,11.7,7.8,76.99,3.09,90.0,102130.0,,10.0,7.76,102097.34,102134.66
KSFO,01/01/2021 20:00 UTC,102133.43,12.0,,76.52,3.09,90.0,,,5.0,7.96,102097.34,102134.63
KSFO,01/01/2021 20:05 UTC,102133.43,12.0,,76.52,2.57,80.0,,,5.0,7.96,102097.34,102134.63
KSFO,01/01/2021 20:10 UTC,102133.43,12.0,,76.52,2.57,80.0,,,10.0,7.96,102097.34,102134.63
KSFO,01/01/2021 20:15 UTC,102133.43,12.0,,76.52,2.06,70.0,,,10.0,7.96,102097.34,102134.63
KSFO,01/01/2021 20:20 UTC,102133.43,12.0,,76.52,2.06,60.0,,,10.0,7.96,102097.34,102134.63
KSFO,01/01/2021 20:25 UTC,102133.43,13.0,,71.66,1.54,50.0,,,10.0,7.95,102097.34,102134.49
KSFO,01/01/2021 20:30 UTC,102133.43,12.0,,76.52,2.06,40.0,,,10.0,7.96,102097.34,102134.63
KSFO,01/01/2021 20:35 UTC,102099.57,13.0,,71.66,2.06,50.0,,,10.0,7.95,102063.49,102100.63
KSFO,01/01/2021 20:40 UTC,102099.57,13.0,,71.66,1.54,40.0,,,10.0,7.95,102063.49,102100.63
KSFO,01/01/2021 20:45 UTC,102099.57,12.0,,76.52,1.54,30.0,,,10.0,7.96,102063.49,102100.76
KSFO,01/01/2021 20:50 UTC,102099.57,12.0,,76.52,1.54,10.0,,,10.0,7.96,102063.49,102100.76
KSFO,01/01/2021 20:55 UTC,102099.57,13.0,,71.66,1.54,20.0,,,10.0,7.95,102063.49,102100.63
KSFO,01/01/2021 20:56 UTC,102099.57,12.8,7.8,71.62,1.54,20.0,102080.0,,10.0,7.75,102063.49,102100.66
KSFO,01/01/2021 21:00 UTC,102065.7,13.0,,71.66,1.54,30.0,,,6.0,7.95,102029.63,102066.76
KSFO,01/01/2021 21:05 UTC,102065.7,13.0,,71.66,1.54,30.0,,,6.0,7.95,102029.63,102066.76
KSFO,01/01/2021 21:10 UTC,102065.7,13.0,,66.93,1.54,40.0,,,6.0,6.94,102029.63,102066.76
KSFO,01/01/2021 21:15 UTC,102099.57,13.0,,66.93,1.54,20.0,,,6.0,6.94,102063.49,102100.63
KSFO,01/01/2021 21:20 UTC,102099.57,13.0,,66.93,1.54,20.0,,,6.0,6.94,102063.49,102100.63
KSFO,01/01/2021 21:25 UTC,102099.57,13.0,,66.93,1.54,40.0,,,7.0,6.94,102063.49,102100.63
KSFO,01/01/2021 21:30 UTC,102065.7,13.0,,66.93,1.54,50.0,,,7.0,6.94,102029.63,102066.76
KSFO,01/01/2021 21:35 UTC,102065.7,13.0,,66.93,1.54,50.0,,,7.0,6.94,102029.63,102066.76
KSFO,01/01/2021 21:40 UTC,102065.7,13.0,,66.93,1.54,50.0,,,7.0,6.94,102029.63,102066.76
KSFO,01/01/2021 21:45 UTC,102065.7,13.0,,62.48,1.54,40.0,,,10.0,5.94,102029.63,102066.76
KSFO,01/01/2021 21:50 UTC,102065.7,13.0,,66.93,0.0,0.0,,,10.0,6.94,102029.63,102066.76
KSFO,01/01/2021 21:55 UTC,102065.7,13.0,,66.93,1.54,70.0,,,10.0,6.94,102029.63,102066.76
KSFO,01/01/2021 21:56 UTC,102065.7,12.8,6.7,66.43,0.0,0.0,102040.0,,10.0,6.64,102029.63,102066.79
KSFO,01/01/2021 22:00 UTC,102031.84,13.0,,66.93,1.54,80.0,,,7.0,6.94,101995.78,102032.9
KSFO,01/01/2021 22:05 UTC,102031.84,13.0,,66.93,1.54,80.0,,,7.0,6.94,101995.78,102032.9
KSFO,01/01/2021 22:10 UTC,102031.84,13.0,,62.48,1.54,90.0,,,8.0,5.94,101995.78,102032.9
KSFO,01/01/2021 22:15 UTC,102031.84,13.0,,62.48,1.54,90.0,,,8.0,5.94,101995.78,102032.9
KSFO,01/01/2021 22:20 UTC,101997.98,13.0,,62.48,1.54,90.0,,,8.0,5.94,101961.94,101999.05
KSFO,01/01/2021 22:25 UTC,102031.84,13.0,,62.48,0.0,0.0,,,8.0,5.94,101995.78,102032.9
KSFO,01/01/2021 22:30 UTC,102031.84,13.0,,62.48,0.0,0.0,,,8.0,5.94,101995.78,102032.9
KSFO,01/01/2021 22:35 UTC,102031.84,13.0,,62.48,0.0,0.0,,,8.0,5.94,101995.78,102032.9
KSFO,01/01/2021 22:40 UTC,102031.84,13.0,,62.48,1.54,360.0,,,9.0,5.94,101995.78,102032.9
KSFO,01/01/2021 22:45 UTC,102031.84,14.0,,58.55,0.0,0.0,,,10.0,5.94,101995.78,102032.77
KSFO,01/01/2021 22:50 UTC,102031.84,14.0,,54.62,0.0,0.0,,,10.0,4.93,101995.78,102032.77
KSFO,01/01/2021 22:55 UTC,102031.84,14.0,,54.62,0.0,0.0,,,10.0,4.93,101995.78,102032.77
KSFO,01/01/2021 22:56 UTC,102031.84,14.4,5.0,53.22,0.0,0.0,102030.0,,10.0,4.93,101995.78,102032.72
KSFO,01/01/2021 23:00 UTC,102065.7,14.0,,54.62,1.54,340.0,,,9.0,4.93,102029.63,102066.63
