# STATION: KSJC
# STATION NAME: San Jose, San Jose International Airport
# LATITUDE: 37.35917
# LONGITUDE: -121.92417
# ELEVATION [ft]: 59
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,sea_level_pressure_set_1,precip_accum_one_hour_set_1,visibility_set_1,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,Pascals,Millimeters,Statute miles,Celsius,Pascals,Pascals
KSJC,12/30/2020 13:35 PST,102607.53,13.0,,50.65,2.57,310.0,,,10.0,2.92,102389.66,102609.66
KSJC,12/30/2020 13:40 PST,102607.53,13.0,,50.65,2.06,290.0,,,10.0,2.92,102389.66,102609.66
KSJC,12/30/2020 13:45 PST,102607.53,13.0,,50.65,4.12,330.0,,,10.0,2.92,102389.66,102609.66
KSJC,12/30/2020 13:50 PST,102607.53,13.0,,50.65,2.57,340.0,,,10.0,2.92,102389.66,102609.66
KSJC,12/30/2020 13:53 PST,102607.53,13.3,3.3,50.73,3.09,330.0,102590.0,,10.0,3.22,102389.66,102609.43
KSJC,12/30/2020 13:55 PST,102607.53,13.0,,54.35,2.57,330.0,,,10.0,3.92,102389.66,102609.66
KSJC,12/30/2020 14:00 PST,102607.53,13.0,,50.65,2.06,310.0,,,10.0,2.92,102389.66,102609.66
KSJC,12/30/2020 14:05 PST,102607.53,14.0,,50.93,3.6,330.0,,,10.0,3.92,102389.66,102608.9
KSJC,12/30/2020 14:10 PST,102607.53,13.0,,50.65,3.09,320.0,,,10.0,2.92,102389.66,102609.66
KSJC,12/30/2020 14:15 PST,102573.66,13.0,,54.35,2.06,330.0,,,10.0,3.92,102355.87,102575.8
KSJC,12/30/2020 14:20 PST,102573.66,13.0,,54.35,1.54,320.0,,,10.0,3.92,102355.87,102575.8
KSJC,12/30/2020 14:25 PST,102607.53,13.0,,54.35,1.54,300.0,,,10.0,3.92,102389.66,102609.66
KSJC,12/30/2020 14:30 PST,102573.66,14.0,,50.93,2.57,330.0,,,10.0,3.92,102355.87,102575.03
KSJC,12/30/2020 14:35 PST,102539.8,14.0,,50.93,0.0,0.0,,,10.0,3.92,102322.08,102541.17
KSJC,12/30/2020 14:40 PST,102539.8,14.0,,50.93,0.0,0.0,,,10.0,3.92,102322.08,102541.17
KSJC,12/30/2020 14:45 PST,102505.93,14.0,,50.93,0.0,0.0,,,10.0,3.92,102288.28,102507.3
KSJC,12/30/2020 14:50 PST,102505.93,14.0,,50.93,0.0,0.0,,,10.0,3.92,102288.28,102507.3
KSJC,12/30/2020 14:53 PST,102505.93,13.9,3.9,50.9,0.0,0.0,102500.0,,10.0,3.82,102288.28,102507.38
KSJC,12/30/2020 14:55 PST,102505.93,14.0,,50.93,0.0,0.0,,,10.0,3.92,102288.28,102507.3
KSJC,12/30/2020 15:00 PST,102539.8,14.0,,47.46,0.0,0.0,,,10.0,2.92,102322.08,102541.17
KSJC,12/30/2020 15:05 PST,102539.8,14.0,,44.2,1.54,310.0,,,10.0,1.91,102322.08,102541.17
KSJC,12/30/2020 15:10 PST,102539.8,14.0,,44.2,0.0,0.0,,,10.0,1.91,102322.08,102541.17
KSJC,12/30/2020 15:15 PST,102539.8,14.0,,44.2,0.0,0.0,,,10.0,1.91,102322.08,102541.17
KSJC,12/30/2020 15:20 PST,102539.8,14.0,,44.2,0.0,0.0,,,10.0,1.91,102322.08,102541.17
KSJC,12/30/2020 15:25 PST,102539.8,14.0,,47.46,0.0,0.0,,,10.0,2.92,102322.08,102541.17
KSJC,12/30/2020 15:30 PST,102539.8,14.0,,44.2,1.54,320.0,,,10.0,1.91,102322.08,102541.17
KSJC,12/30/2020 15:35 PST,102539.8,14.0,,44.2,2.06,330.0,,,10.0,1.91,102322.08,102541.17
KSJC,12/30/2020 15:40 PST,102539.8,14.0,,47.46,2.57,310.0,,,10.0,2.92,102322.08,102541.17
KSJC,12/30/2020 15:45 PST,102539.8,14.0,,47.46,3.09,330.0,,,10.0,2.92,102322.08,102541.17
KSJC,12/30/2020 15:50 PST,102539.8,14.0,,47.46,3.09,320.0,,,10.0,2.92,102322.08,102541.17
KSJC,12/30/2020 15:53 PST,102539.8,13.9,3.3,48.79,3.6,330.0,102520.0,,10.0,3.22,102322.08,102541.25
KSJC,12/30/2020 15:55 PST,102539.8,14.0,,50.93,3.6,330.0,,,10.0,3.92,102322.08,102541.17
KSJC,12/30/2020 16:00 PST,102539.8,13.0,,58.29,4.12,330.0,,,10.0,4.93,102322.08,102541.94
KSJC,12/30/2020 16:05 PST,102539.8,13.0,,62.48,4.12,340.0,,,10.0,5.94,102322.08,102541.94
KSJC,12/30/2020 16:10 PST,102539.8,13.0,,58.29,4.12,320.0,,,10.0,4.93,102322.08,102541.94
KSJC,12/30/2020 16:15 PST,102539.8,12.0,,62.24,4.63,330.0,,,10.0,4.93,102322.08,102542.71
KSJC,12/30/2020 16:20 PST,102539.8,12.0,,66.71,5.14,330.0,,,10.0,5.94,102322.08,102542.71
KSJC,12/30/2020 16:25 PST,102539.8,12.0,,66.71,4.63,320.0,,,10.0,5.94,102322.08,102542.71
KSJC,12/30/2020 16:30 PST,102539.8,12.0,,66.71,3.6,320.0,,,10.0,5.94,102322.08,102542.71
KSJC,12/30/2020 16:35 PST,102505.93,12.0,,66.71,3.6,320.0,,,10.0,5.94,102288.28,102508.84
KSJC,12/30/2020 16:40 PST,102505.93,12.0,,62.24,3.6,320.0,,,10.0,4.93,102288.28,102508.84
KSJC,12/30/2020 16:45 PST,102539.8,12.0,,66.71,3.6,320.0,,,10.0,5.94,102322.08,102542.71
KSJC,12/30/2020 16:50 PST,102505.93,11.0,,71.27,3.09,320.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 16:53 PST,102505.93,11.1,5.6,68.87,3.6,340.0,102500.0,,10.0,5.54,102288.28,102509.54
KSJC,12/30/2020 16:55 PST,102505.93,11.0,,71.27,3.6,330.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 17:00 PST,102505.93,11.0,,71.27,3.6,330.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 17:05 PST,102539.8,11.0,,71.27,3.09,320.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:10 PST,102539.8,11.0,,71.27,3.09,320.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:15 PST,102505.93,11.0,,71.27,3.09,320.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 17:20 PST,102505.93,11.0,,71.27,2.06,310.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 17:25 PST,102539.8,11.0,,71.27,3.6,320.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:30 PST,102539.8,11.0,,71.27,3.6,310.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:35 PST,102539.8,11.0,,71.27,3.6,320.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:40 PST,102539.8,11.0,,71.27,3.09,320.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:45 PST,102539.8,11.0,,71.27,2.57,320.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:50 PST,102539.8,11.0,,71.27,2.06,310.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 17:53 PST,102539.8,10.0,6.1,76.71,3.09,310.0,102520.0,,10.0,6.06,102322.08,102544.27
KSJC,12/30/2020 17:55 PST,102539.8,11.0,,71.27,2.57,300.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 18:00 PST,102539.8,10.0,,76.18,2.06,310.0,,,10.0,5.95,102322.08,102544.27
KSJC,12/30/2020 18:05 PST,102505.93,10.0,,76.18,0.0,0.0,,,10.0,5.95,102288.28,102510.4
KSJC,12/30/2020 18:10 PST,102505.93,10.0,,76.18,0.0,0.0,,,10.0,5.95,102288.28,102510.4
KSJC,12/30/2020 18:15 PST,102539.8,10.0,,76.18,0.0,0.0,,,10.0,5.95,102322.08,102544.27
KSJC,12/30/2020 18:20 PST,102539.8,11.0,,71.27,0.0,0.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 18:25 PST,102505.93,10.0,,76.18,0.0,0.0,,,10.0,5.95,102288.28,102510.4
KSJC,12/30/2020 18:30 PST,102505.93,11.0,,71.27,0.0,0.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 18:35 PST,102505.93,11.0,,71.27,0.0,0.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 18:40 PST,102505.93,11.0,,71.27,1.54,190.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 18:45 PST,102505.93,11.0,,71.27,1.54,190.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 18:50 PST,102505.93,11.0,,71.27,0.0,0.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 18:55 PST,102505.93,11.0,,71.27,1.54,210.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 19:00 PST,102505.93,11.0,,71.27,1.54,200.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 19:05 PST,102539.8,11.0,,71.27,0.0,0.0,,,10.0,5.95,102322.08,102543.49
KSJC,12/30/2020 19:10 PST,102505.93,11.0,,71.27,1.54,260.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 19:15 PST,102505.93,11.0,,71.27,1.54,250.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 19:20 PST,102472.07,11.0,,71.27,0.0,0.0,,,10.0,5.95,102254.49,102475.75
KSJC,12/30/2020 19:25 PST,102472.07,11.0,,71.27,1.54,130.0,,,10.0,5.95,102254.49,102475.75
KSJC,12/30/2020 19:30 PST,102472.07,11.0,,71.27,1.54,170.0,,,10.0,5.95,102254.49,102475.75
KSJC,12/30/2020 19:35 PST,102505.93,11.0,,71.27,1.54,200.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 19:40 PST,102505.93,11.0,,71.27,0.0,0.0,,,10.0,5.95,102288.28,102509.61
KSJC,12/30/2020 19:45 PST,102472.07,11.0,,71.27,0.0,0.0,,,9.0,5.95,102254.49,102475.75
KSJC,12/30/2020 19:50 PST,102472.07,11.0,,76.35,0.0,0.0,,,9.0,6.96,102254.49,102475.75
KSJC,12/30/2020 19:53 PST,102472.07,10.6,6.7,76.81,0.0,0.0,102450.0,0.025,9.0,6.66,102254.49,102476.06
KSJC,12/30/2020 19:55 PST,102472.07,11.0,,76.35,0.0,0.0,,,9.0,6.96,102254.49,102475.75
KSJC,12/30/2020 20:00 PST,102438.21,11.0,,76.35,0.0,0.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:05 PST,102438.21,11.0,,76.35,1.54,160.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:10 PST,102404.34,11.0,,76.35,2.06,130.0,,,10.0,6.96,102186.91,102408.02
KSJC,12/30/2020 20:15 PST,102404.34,11.0,,76.35,2.57,120.0,,,10.0,6.96,102186.91,102408.02
KSJC,12/30/2020 20:20 PST,102438.21,11.0,,76.35,1.54,110.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:25 PST,102438.21,11.0,,76.35,1.54,80.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:30 PST,102438.21,11.0,,76.35,2.06,90.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:35 PST,102438.21,11.0,,76.35,2.06,110.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:40 PST,102438.21,11.0,,76.35,2.06,110.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:45 PST,102438.21,11.0,,76.35,2.06,110.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:50 PST,102438.21,11.0,,76.35,2.57,90.0,,,9.0,6.96,102220.7,102441.89
KSJC,12/30/2020 20:53 PST,102438.21,10.6,7.2,79.49,2.57,90.0,102410.0,0.025,9.0,7.16,102220.7,102442.2
KSJC,12/30/2020 20:55 PST,102404.34,11.0,,76.35,2.57,90.0,,,9.0,6.96,102186.91,102408.02
KSJC,12/30/2020 21:00 PST,102438.21,11.0,,76.35,3.09,100.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 21:05 PST,102438.21,11.0,,76.35,3.09,100.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 21:10 PST,102438.21,11.0,,76.35,2.57,120.0,,,10.0,6.96,102220.7,102441.89
KSJC,12/30/2020 21:15 PST,102404.34,11.0,,76.35,2.57,110.0,,,10.0,6.96,102186.91,102408.02
KSJC,12/30/2020 21:20 PST,102404.34,11.0,,76.35,3.09,130.0,,,10.0,6.96,102186.91,102408.02
KSJC,12/30/2020 21:25 PST,102404.34,11.0,,71.27,2.06,140.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 21:30 PST,102404.34,11.0,,71.27,2.06,130.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 21:35 PST,102404.34,11.0,,71.27,2.57,110.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 21:40 PST,102404.34,11.0,,71.27,2.06,120.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 21:45 PST,102404.34,11.0,,71.27,3.09,120.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 21:50 PST,102404.34,11.0,,71.27,3.09,120.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 21:53 PST,102370.48,10.6,5.6,71.19,2.57,120.0,102370.0,0.025,10.0,5.55,102153.12,102374.47
KSJC,12/30/2020 21:55 PST,102370.48,11.0,,71.27,3.09,130.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/30/2020 22:00 PST,102404.34,11.0,,71.27,2.57,140.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 22:05 PST,102404.34,11.0,,71.27,3.09,150.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 22:10 PST,102404.34,11.0,,71.27,2.57,140.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 22:15 PST,102404.34,11.0,,71.27,0.0,0.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 22:20 PST,102404.34,11.0,,71.27,0.0,0.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 22:25 PST,102404.34,11.0,,71.27,2.57,160.0,,,10.0,5.95,102186.91,102408.02
KSJC,12/30/2020 22:30 PST,102370.48,11.0,,71.27,2.57,140.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/30/2020 22:35 PST,102370.48,11.0,,71.27,0.0,0.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/30/2020 22:40 PST,102370.48,11.0,,71.27,1.54,130.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/30/2020 22:45 PST,102336.62,11.0,,71.27,2.06,140.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/30/2020 22:50 PST,102336.62,11.0,,71.27,3.09,160.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/30/2020 22:53 PST,102336.62,10.6,5.6,71.19,3.6,150.0,102320.0,,10.0,5.55,102119.33,102340.61
KSJC,12/30/2020 22:55 PST,102336.62,11.0,,71.27,3.6,150.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/30/2020 23:00 PST,102302.75,11.0,,66.49,4.12,150.0,,,10.0,4.94,102085.53,102306.42
KSJC,12/30/2020 23:05 PST,102302.75,11.0,,66.49,4.12,150.0,,,10.0,4.94,102085.53,102306.42
KSJC,12/30/2020 23:10 PST,102302.75,11.0,,66.49,3.6,160.0,,,10.0,4.94,102085.53,102306.42
KSJC,12/30/2020 23:15 PST,102302.75,11.0,,66.49,3.09,160.0,,,10.0,4.94,102085.53,102306.42
KSJC,12/30/2020 23:20 PST,102302.75,11.0,,66.49,2.57,150.0,,,10.0,4.94,102085.53,102306.42
KSJC,12/30/2020 23:25 PST,102268.89,11.0,,66.49,3.09,150.0,,,10.0,4.94,102051.74,102272.56
KSJC,12/30/2020 23:30 PST,102268.89,11.0,,66.49,4.12,140.0,,,10.0,4.94,102051.74,102272.56
KSJC,12/30/2020 23:35 PST,102268.89,10.0,,71.08,3.6,140.0,,,10.0,4.95,102051.74,102273.34
KSJC,12/30/2020 23:40 PST,102268.89,10.0,,71.08,3.6,140.0,,,10.0,4.95,102051.74,102273.34
KSJC,12/30/2020 23:45 PST,102268.89,10.0,,71.08,3.6,140.0,,,10.0,4.95,102051.74,102273.34
KSJC,12/30/2020 23:50 PST,102268.89,10.0,,76.18,3.6,140.0,,,10.0,5.95,102051.74,102273.34
KSJC,12/30/2020 23:53 PST,102268.89,10.0,5.6,74.1,3.6,140.0,102250.0,,10.0,5.55,102051.74,102273.34
KSJC,12/30/2020 23:55 PST,102268.89,10.0,,76.18,3.6,150.0,,,10.0,5.95,102051.74,102273.34
KSJC,12/31/2020 00:00 PST,102235.02,10.0,,76.18,4.12,150.0,,,10.0,5.95,102017.95,102239.48
KSJC,12/31/2020 00:05 PST,102235.02,10.0,,76.18,4.63,150.0,,,10.0,5.95,102017.95,102239.48
KSJC,12/31/2020 00:06 PST,102235.02,10.0,5.0,71.08,4.63,150.0,,,10.0,4.95,102017.95,102239.48
KSJC,12/31/2020 00:10 PST,102201.16,10.0,,71.08,3.6,140.0,,,10.0,4.95,101984.16,102205.62
KSJC,12/31/2020 00:15 PST,102201.16,10.0,,71.08,4.12,150.0,,,10.0,4.95,101984.16,102205.62
KSJC,12/31/2020 00:20 PST,102235.02,11.0,,71.27,3.6,160.0,,,10.0,5.95,102017.95,102238.7
KSJC,12/31/2020 00:25 PST,102201.16,11.0,,71.27,3.6,170.0,,,7.0,5.95,101984.16,102204.83
KSJC,12/31/2020 00:30 PST,102201.16,10.0,,76.18,3.09,160.0,,,5.0,5.95,101984.16,102205.61
KSJC,12/31/2020 00:35 PST,102201.16,10.0,,76.18,2.57,170.0,,0.254,5.0,5.95,101984.16,102205.61
KSJC,12/31/2020 00:40 PST,102201.16,10.0,,81.61,3.09,160.0,,0.254,5.0,6.97,101984.16,102205.61
KSJC,12/31/2020 00:45 PST,102235.02,10.0,,81.61,0.0,0.0,,0.254,8.0,6.97,102017.95,102239.48
KSJC,12/31/2020 00:50 PST,102268.89,10.0,,81.61,1.54,280.0,,0.254,9.0,6.97,102051.74,102273.34
KSJC,12/31/2020 00:53 PST,102268.89,10.0,6.7,79.95,0.0,0.0,102250.0,0.254,6.0,6.66,102051.74,102273.34
KSJC,12/31/2020 00:55 PST,102268.89,10.0,,81.61,0.0,0.0,,0.254,4.0,6.97,102051.74,102273.34
KSJC,12/31/2020 01:00 PST,102268.89,9.0,,87.28,1.54,360.0,,,3.0,6.97,102051.74,102274.13
KSJC,12/31/2020 01:05 PST,102268.89,9.0,,87.28,0.0,0.0,,0.508,3.0,6.97,102051.74,102274.13
KSJC,12/31/2020 01:10 PST,102268.89,9.0,,87.28,0.0,0.0,,0.762,4.0,6.97,102051.74,102274.13
KSJC,12/31/2020 01:15 PST,102268.89,9.0,,87.28,0.0,0.0,,0.762,4.0,6.97,102051.74,102274.13
KSJC,12/31/2020 01:20 PST,102268.89,9.0,,87.28,1.54,270.0,,1.016,3.5,6.97,102051.74,102274.13
KSJC,12/31/2020 01:25 PST,102268.89,9.0,,93.45,0.0,0.0,,1.016,4.0,7.99,102051.74,102274.13
KSJC,12/31/2020 01:30 PST,102268.89,9.0,,93.45,0.0,0.0,,1.016,7.0,7.99,102051.74,102274.13
KSJC,12/31/2020 01:35 PST,102268.89,9.0,,93.45,0.0,0.0,,1.016,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 01:40 PST,102268.89,9.0,,93.45,1.54,130.0,,1.016,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 01:45 PST,102268.89,9.0,,93.45,2.06,130.0,,1.016,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 01:50 PST,102268.89,9.0,,93.45,3.09,80.0,,1.016,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 01:53 PST,102268.89,9.4,7.8,89.74,2.06,110.0,102250.0,1.016,10.0,7.78,102051.74,102273.81
KSJC,12/31/2020 01:55 PST,102268.89,9.0,,93.45,1.54,120.0,,,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 02:00 PST,102302.75,9.0,,93.45,1.54,100.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:05 PST,102268.89,9.0,,93.45,0.0,0.0,,,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 02:10 PST,102268.89,9.0,,93.45,1.54,80.0,,,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 02:15 PST,102302.75,9.0,,93.45,0.0,0.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:20 PST,102302.75,9.0,,93.45,0.0,0.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:25 PST,102302.75,9.0,,93.45,0.0,0.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:26 PST,102302.75,9.4,8.3,92.84,0.0,0.0,,,10.0,8.29,102085.53,102307.67
KSJC,12/31/2020 02:30 PST,102302.75,9.0,,93.45,0.0,0.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:35 PST,102302.75,9.0,,93.45,0.0,0.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:40 PST,102302.75,9.0,,93.45,0.0,0.0,,,9.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:45 PST,102302.75,9.0,,93.45,1.54,260.0,,,9.0,7.99,102085.53,102307.99
KSJC,12/31/2020 02:50 PST,102268.89,9.0,,93.45,2.57,260.0,,,10.0,7.99,102051.74,102274.13
KSJC,12/31/2020 02:53 PST,102268.89,8.9,7.8,92.81,2.06,260.0,102260.0,,10.0,7.79,102051.74,102274.21
KSJC,12/31/2020 02:55 PST,102302.75,9.0,,93.45,2.06,270.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 03:00 PST,102302.75,9.0,,93.45,0.0,0.0,,,10.0,7.99,102085.53,102307.99
KSJC,12/31/2020 03:04 PST,102268.89,8.9,7.8,92.81,0.0,0.0,,,8.0,7.79,102051.74,102274.21
KSJC,12/31/2020 03:05 PST,102268.89,9.0,,93.45,0.0,0.0,,,8.0,7.99,102051.74,102274.13
KSJC,12/31/2020 03:10 PST,102268.89,8.0,,93.4,2.57,300.0,,,7.0,6.99,102051.74,102274.92
KSJC,12/31/2020 03:15 PST,102268.89,9.0,,87.28,2.57,300.0,,,9.0,6.97,102051.74,102274.13
KSJC,12/31/2020 03:20 PST,102268.89,9.0,,87.28,3.6,300.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 03:25 PST,102268.89,9.0,,87.28,3.09,300.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 03:30 PST,102268.89,9.0,,87.28,2.57,310.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 03:35 PST,102268.89,9.0,,87.28,3.6,300.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 03:40 PST,102235.02,9.0,,87.28,3.6,300.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 03:45 PST,102235.02,9.0,,87.28,4.12,290.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 03:50 PST,102235.02,9.0,,87.28,3.09,310.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 03:53 PST,102235.02,8.9,6.7,86.08,2.57,320.0,102230.0,,10.0,6.67,102017.95,102240.34
KSJC,12/31/2020 03:55 PST,102235.02,9.0,,87.28,1.54,340.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 04:00 PST,102235.02,8.0,,93.4,0.0,0.0,,,10.0,6.99,102017.95,102241.05
KSJC,12/31/2020 04:05 PST,102235.02,9.0,,87.28,1.54,340.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 04:10 PST,102235.02,8.0,,93.4,1.54,340.0,,,10.0,6.99,102017.95,102241.05
KSJC,12/31/2020 04:15 PST,102235.02,8.0,,93.4,2.06,330.0,,,10.0,6.99,102017.95,102241.05
KSJC,12/31/2020 04:20 PST,102235.02,8.0,,87.19,2.57,330.0,,,10.0,5.97,102017.95,102241.06
KSJC,12/31/2020 04:25 PST,102235.02,8.0,,93.4,2.57,320.0,,,10.0,6.99,102017.95,102241.05
KSJC,12/31/2020 04:30 PST,102235.02,8.0,,87.19,4.12,340.0,,,10.0,5.97,102017.95,102241.06
KSJC,12/31/2020 04:35 PST,102235.02,9.0,,87.28,3.6,10.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 04:40 PST,102235.02,9.0,,87.28,4.12,10.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 04:45 PST,102235.02,9.0,,87.28,2.57,20.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 04:50 PST,102235.02,9.0,,87.28,3.09,10.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 04:53 PST,102235.02,9.4,7.2,86.14,3.6,360.0,102240.0,,10.0,7.17,102017.95,102239.95
KSJC,12/31/2020 04:55 PST,102235.02,9.0,,87.28,3.6,360.0,,,10.0,6.97,102017.95,102240.26
KSJC,12/31/2020 05:00 PST,102268.89,9.0,,87.28,3.09,360.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 05:05 PST,102268.89,9.0,,87.28,3.09,360.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 05:10 PST,102268.89,9.0,,87.28,3.09,350.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 05:15 PST,102268.89,9.0,,87.28,3.09,340.0,,,10.0,6.97,102051.74,102274.13
KSJC,12/31/2020 05:20 PST,102268.89,8.0,,93.4,4.12,320.0,,,10.0,6.99,102051.74,102274.92
KSJC,12/31/2020 05:25 PST,102268.89,8.0,,87.19,3.6,320.0,,,9.0,5.97,102051.74,102274.92
KSJC,12/31/2020 05:30 PST,102268.89,8.0,,87.19,3.09,320.0,,,9.0,5.97,102051.74,102274.92
KSJC,12/31/2020 05:35 PST,102268.89,7.0,,93.35,3.09,320.0,,,9.0,5.99,102051.74,102275.72
KSJC,12/31/2020 05:40 PST,102268.89,7.0,,93.35,3.09,320.0,,,8.0,5.99,102051.74,102275.72
KSJC,12/31/2020 05:45 PST,102268.89,7.0,,93.35,3.09,330.0,,,8.0,5.99,102051.74,102275.72
KSJC,12/31/2020 05:50 PST,102268.89,7.0,,93.35,3.09,330.0,,,8.0,5.99,102051.74,102275.72
KSJC,12/31/2020 05:53 PST,102268.89,6.7,5.6,92.69,2.57,330.0,102270.0,,9.0,5.59,102051.74,102275.96
KSJC,12/31/2020 05:55 PST,102268.89,7.0,,93.35,2.57,330.0,,,9.0,5.99,102051.74,102275.72
KSJC,12/31/2020 06:00 PST,102268.89,7.0,,93.35,2.57,330.0,,,9.0,5.99,102051.74,102275.72
KSJC,12/31/2020 06:05 PST,102268.89,7.0,,87.09,1.54,320.0,,,9.0,4.97,102051.74,102275.72
KSJC,12/31/2020 06:10 PST,102268.89,7.0,,93.35,0.0,0.0,,,8.0,5.99,102051.74,102275.72
KSJC,12/31/2020 06:15 PST,102268.89,7.0,,93.35,1.54,290.0,,,8.0,5.99,102051.74,102275.72
KSJC,12/31/2020 06:20 PST,102268.89,7.0,,93.35,0.0,0.0,,,8.0,5.99,102051.74,102275.72
